npi,taxonomy_col,taxonomy_code,switch_col,taxonomy_switch
1346210903,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1346210903,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1396716577,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1396716577,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1396716577,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1396716577,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1396716577,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,Y
1396716577,HEALTHCARE_PROVIDER_TAXONOMY_CODE_6,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6,N
1174595102,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1174595102,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1174595243,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1003889924,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207UN0901X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1003889924,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1467426916,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1437123346,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,367500000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1902872674,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RN0300X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1902872674,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,208M00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1942276423,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1417925926,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1669441531,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1710947734,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1457311300,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1457311300,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RS0012X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1043270564,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,261QM2500X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1043270564,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,261QU0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1043270564,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1114980901,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1114980901,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RI0011X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1114980901,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1316901093,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1184688624,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1184688624,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1427012574,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1427012574,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RI0011X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1427012574,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207RI0011X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1427012574,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1356305189,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1366407728,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1821054453,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1427014745,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363A00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1851357032,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1609832674,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,174400000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1609832674,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1427015999,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,261QA1903X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1407814791,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1396793006,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1578514477,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1154373421,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,111N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1679525521,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1720031636,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1487608212,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,291U00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1730133547,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1730133547,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,261QS1200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1730133547,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1952358665,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1588611164,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1912954231,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1215977574,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207X00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1699715375,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1396789202,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207L00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1184668709,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1467496521,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207P00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1730123175,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1376589143,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363L00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1376589143,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,363LA2200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1134155518,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,111N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1902833346,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1710915756,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1184653701,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,111N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1518992585,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,173000000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1518992585,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1346275435,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1306862164,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363A00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1508882234,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1881610004,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207LC0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1881610004,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1881610004,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1881610004,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1881610004,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,Y
1114943610,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1114943610,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,332BP3500X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1114943610,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,332BX2000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1114943610,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,333600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1114943610,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,3336S0011X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,N
1114943610,HEALTHCARE_PROVIDER_TAXONOMY_CODE_6,3336M0002X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6,Y
1003833930,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207L00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1780603738,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207X00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1255352001,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207P00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1255352001,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207P00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1821019092,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,251F00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1821019092,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,261QI0500X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1821019092,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1821019092,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,332BP3500X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1821019092,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,332BX2000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,N
1821019092,HEALTHCARE_PROVIDER_TAXONOMY_CODE_6,3336H0001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6,Y
1912920760,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,111N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1912920760,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,111N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1912920760,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,111N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1306850904,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208800000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1306850904,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,208800000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1053325605,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1912912056,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1912912056,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,3336C0003X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1912912056,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,333600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1962419218,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207W00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1891704326,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1891704326,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RC0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1891704326,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,N
1891704326,HEALTHCARE_PROVIDER_TAXONOMY_CODE_4,207RC0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4,N
1891704326,HEALTHCARE_PROVIDER_TAXONOMY_CODE_5,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5,N
1922019702,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,174400000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1922019702,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1316959687,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1528174745,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,291U00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1427167006,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1083723894,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1558467084,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085B0100X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1558467084,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,2085D0003X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1558467084,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1649377813,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1932209129,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207ZD0900X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1932209129,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207ZP0102X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1932209129,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,207ND0900X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1871685628,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,291U00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1053403402,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,282N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1760576383,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1639266620,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207X00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1407946916,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,2085R0202X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1669554739,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RN0300X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1801974225,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1518960749,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,146N00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1518960749,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,146L00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1144223330,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,341600000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1144223330,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,3416A0800X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1144223330,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,3416L0300X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
1073516118,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,3416L0300X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1396748422,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1396748422,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RC0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1922001767,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1922001767,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207Q00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1871596700,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1952304917,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,103TC1900X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1447253380,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208C00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1891798583,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,261QE0800X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1922001627,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RH0003X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1114920733,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1114920733,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1043213689,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RR0500X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1043213689,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1538162250,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,208800000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1538162250,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,208800000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1588667067,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207W00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1700889227,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332BC3200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1700889227,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1245233634,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207X00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1245233634,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207XS0117X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1376546689,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,363LF0000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1487657888,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207W00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1487657862,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,261QA1903X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1487657862,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,261QA1903X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1619979945,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1619979945,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1437152808,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207R00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,Y
1922000256,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,207RC0200X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1922000256,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,207RP1001X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,Y
1548262850,HEALTHCARE_PROVIDER_TAXONOMY_CODE_1,332BP3500X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1,N
1548262850,HEALTHCARE_PROVIDER_TAXONOMY_CODE_2,332BX2000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2,N
1548262850,HEALTHCARE_PROVIDER_TAXONOMY_CODE_3,332B00000X,HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3,Y
