concept_name,concept_oid,code,code_system
Antidepressant Medication,,00839747065,ndc
Antidepressant Medication,,00839755116,ndc
Antidepressant Medication,,00228270410,ndc
Antidepressant Medication,,00363692310,ndc
Antidepressant Medication,,00364221001,ndc
Antidepressant Medication,,00364242401,ndc
Antidepressant Medication,,00440752185,ndc
Antidepressant Medication,,00490716342,ndc
Antidepressant Medication,,00490716370,ndc
Antidepressant Medication,,00490716398,ndc
Antidepressant Medication,,00536488201,ndc
Antidepressant Medication,,00536494601,ndc
Antidepressant Medication,,00615052913,ndc
Antidepressant Medication,,00615656031,ndc
Antidepressant Medication,,00223019501,ndc
Antidepressant Medication,,00247213400,ndc
Antidepressant Medication,,00302494105,ndc
Antidepressant Medication,,00349888201,ndc
Antidepressant Medication,,00364215805,ndc
Antidepressant Medication,,00364224301,ndc
Antidepressant Medication,,00378353001,ndc
Antidepressant Medication,,00406066362,ndc
Antidepressant Medication,,00406066390,ndc
Antidepressant Medication,,00406880801,ndc
Antidepressant Medication,,00440749230,ndc
Antidepressant Medication,,00440831630,ndc
Antidepressant Medication,,00440857660,ndc
Antidepressant Medication,,00490703469,ndc
Antidepressant Medication,,00490703487,ndc
Antidepressant Medication,,00490703491,ndc
Antidepressant Medication,,00490703496,ndc
Antidepressant Medication,,00490710905,ndc
Antidepressant Medication,,00490710910,ndc
Antidepressant Medication,,00490710945,ndc
Antidepressant Medication,,00490716377,ndc
Antidepressant Medication,,00490716387,ndc
Antidepressant Medication,,00527406237,ndc
Antidepressant Medication,,00536372901,ndc
Antidepressant Medication,,00536471502,ndc
Antidepressant Medication,,00536488401,ndc
Antidepressant Medication,,00555020110,ndc
Antidepressant Medication,,00555020902,ndc
Antidepressant Medication,,00555049004,ndc
Antidepressant Medication,,00555049005,ndc
Antidepressant Medication,,00555096805,ndc
Antidepressant Medication,,00591111901,ndc
Antidepressant Medication,,00591323830,ndc
Antidepressant Medication,,00591333210,ndc
Antidepressant Medication,,00591366010,ndc
Antidepressant Medication,,00591578710,ndc
Antidepressant Medication,,00603480021,ndc
Antidepressant Medication,,00603511628,ndc
Antidepressant Medication,,00603511721,ndc
Antidepressant Medication,,00603553221,ndc
Antidepressant Medication,,00603615721,ndc
Antidepressant Medication,,00603616020,ndc
Antidepressant Medication,,00615039613,ndc
Antidepressant Medication,,00615082810,ndc
Antidepressant Medication,,00615135731,ndc
Antidepressant Medication,,00615352213,ndc
Antidepressant Medication,,00615550105,ndc
Antidepressant Medication,,00615553539,ndc
Antidepressant Medication,,00615555431,ndc
Antidepressant Medication,,00615557839,ndc
Antidepressant Medication,,00615772130,ndc
Antidepressant Medication,,00615787039,ndc
Antidepressant Medication,,00615802239,ndc
Antidepressant Medication,,00615802305,ndc
Antidepressant Medication,,00615833939,ndc
Antidepressant Medication,,00615847705,ndc
Antidepressant Medication,,00662536068,ndc
Antidepressant Medication,,00677047610,ndc
Antidepressant Medication,,00157051810,ndc
Antidepressant Medication,,00406066310,ndc
Antidepressant Medication,,00490716312,ndc
Antidepressant Medication,,00490716391,ndc
Antidepressant Medication,,00536307210,ndc
Antidepressant Medication,,00615131553,ndc
Antidepressant Medication,,00615257863,ndc
Antidepressant Medication,,00615352113,ndc
Antidepressant Medication,,00662535056,ndc
Antidepressant Medication,,00378043301,ndc
Antidepressant Medication,,00677110210,ndc
Antidepressant Medication,,00677112301,ndc
Antidepressant Medication,,00677114301,ndc
Antidepressant Medication,,00677130205,ndc
Antidepressant Medication,,00686014720,ndc
Antidepressant Medication,,00686047220,ndc
Antidepressant Medication,,00686049020,ndc
Antidepressant Medication,,00686267501,ndc
Antidepressant Medication,,00713474101,ndc
Antidepressant Medication,,00719105113,ndc
Antidepressant Medication,,00719198112,ndc
Antidepressant Medication,,00721003001,ndc
Antidepressant Medication,,00721007901,ndc
Antidepressant Medication,,00725205501,ndc
Antidepressant Medication,,00725205510,ndc
Antidepressant Medication,,00725205601,ndc
Antidepressant Medication,,00725205610,ndc
Antidepressant Medication,,00756029801,ndc
Antidepressant Medication,,00771061802,ndc
Antidepressant Medication,,00771061902,ndc
Antidepressant Medication,,00779008130,ndc
Antidepressant Medication,,00779008325,ndc
Antidepressant Medication,,00781126610,ndc
Antidepressant Medication,,00781126860,ndc
Antidepressant Medication,,00781148601,ndc
Antidepressant Medication,,00781149113,ndc
Antidepressant Medication,,00781152905,ndc
Antidepressant Medication,,00781180710,ndc
Antidepressant Medication,,00781180813,ndc
Antidepressant Medication,,00781184410,ndc
Antidepressant Medication,,00781197201,ndc
Antidepressant Medication,,00781204731,ndc
Antidepressant Medication,,00781263201,ndc
Antidepressant Medication,,00781280013,ndc
Antidepressant Medication,,00781280401,ndc
Antidepressant Medication,,00781282201,ndc
Antidepressant Medication,,00781282410,ndc
Antidepressant Medication,,00781504001,ndc
Antidepressant Medication,,00781515710,ndc
Antidepressant Medication,,00781552831,ndc
Antidepressant Medication,,00814383314,ndc
Antidepressant Medication,,00832104300,ndc
Antidepressant Medication,,00832104310,ndc
Antidepressant Medication,,00832104400,ndc
Antidepressant Medication,,00832122511,ndc
Antidepressant Medication,,00832167111,ndc
Antidepressant Medication,,00839137106,ndc
Antidepressant Medication,,00839621712,ndc
Antidepressant Medication,,00839622501,ndc
Antidepressant Medication,,00839722106,ndc
Antidepressant Medication,,00839722206,ndc
Antidepressant Medication,,00839744806,ndc
Antidepressant Medication,,00591111910,ndc
Antidepressant Medication,,00615082963,ndc
Antidepressant Medication,,00615655831,ndc
Antidepressant Medication,,00615817939,ndc
Antidepressant Medication,,00677143201,ndc
Antidepressant Medication,,00721008201,ndc
Antidepressant Medication,,00781203701,ndc
Antidepressant Medication,,00814064214,ndc
Antidepressant Medication,,00832040330,ndc
Antidepressant Medication,,00839640106,ndc
Antidepressant Medication,,00839722306,ndc
Antidepressant Medication,,00615656639,ndc
Antidepressant Medication,,00839137116,ndc
Antidepressant Medication,,00839760406,ndc
Antidepressant Medication,,00839760505,ndc
Antidepressant Medication,,00839760606,ndc
Antidepressant Medication,,00839760719,ndc
Antidepressant Medication,,00839779906,ndc
Antidepressant Medication,,00839780006,ndc
Antidepressant Medication,,00839780106,ndc
Antidepressant Medication,,00839789206,ndc
Antidepressant Medication,,00839789216,ndc
Antidepressant Medication,,00839789306,ndc
Antidepressant Medication,,00839789406,ndc
Antidepressant Medication,,00839789416,ndc
Antidepressant Medication,,00839789506,ndc
Antidepressant Medication,,00839789516,ndc
Antidepressant Medication,,00839789606,ndc
Antidepressant Medication,,00839789616,ndc
Antidepressant Medication,,00855159730,ndc
Antidepressant Medication,,00855159830,ndc
Antidepressant Medication,,00855160750,ndc
Antidepressant Medication,,00855162050,ndc
Antidepressant Medication,,00855163050,ndc
Antidepressant Medication,,00855166150,ndc
Antidepressant Medication,,00855168150,ndc
Antidepressant Medication,,00855168250,ndc
Antidepressant Medication,,00855177850,ndc
Antidepressant Medication,,00855281650,ndc
Antidepressant Medication,,00879048901,ndc
Antidepressant Medication,,00879048905,ndc
Antidepressant Medication,,00879048910,ndc
Antidepressant Medication,,00879048961,ndc
Antidepressant Medication,,00879049001,ndc
Antidepressant Medication,,00879049005,ndc
Antidepressant Medication,,00879049010,ndc
Antidepressant Medication,,00879049061,ndc
Antidepressant Medication,,00879049105,ndc
Antidepressant Medication,,00879049110,ndc
Antidepressant Medication,,00879049205,ndc
Antidepressant Medication,,00879049210,ndc
Antidepressant Medication,,00879049701,ndc
Antidepressant Medication,,00879049705,ndc
Antidepressant Medication,,00879049710,ndc
Antidepressant Medication,,00879049761,ndc
Antidepressant Medication,,00894501402,ndc
Antidepressant Medication,,00894501502,ndc
Antidepressant Medication,,00894523501,ndc
Antidepressant Medication,,00894593501,ndc
Antidepressant Medication,,00894593502,ndc
Antidepressant Medication,,00894594001,ndc
Antidepressant Medication,,00894594002,ndc
Antidepressant Medication,,00894595001,ndc
Antidepressant Medication,,00894595002,ndc
Antidepressant Medication,,00894605702,ndc
Antidepressant Medication,,00894605901,ndc
Antidepressant Medication,,00894605902,ndc
Antidepressant Medication,,00894607001,ndc
Antidepressant Medication,,00894607002,ndc
Antidepressant Medication,,00894677001,ndc
Antidepressant Medication,,00894677002,ndc
Antidepressant Medication,,00894678001,ndc
Antidepressant Medication,,00894678002,ndc
Antidepressant Medication,,00894732002,ndc
Antidepressant Medication,,00894733001,ndc
Antidepressant Medication,,00894733002,ndc
Antidepressant Medication,,00894734002,ndc
Antidepressant Medication,,00894761001,ndc
Antidepressant Medication,,00894761002,ndc
Antidepressant Medication,,00894762001,ndc
Antidepressant Medication,,00894762002,ndc
Antidepressant Medication,,00904020061,ndc
Antidepressant Medication,,00904020070,ndc
Antidepressant Medication,,00904020080,ndc
Antidepressant Medication,,00904020146,ndc
Antidepressant Medication,,00904020152,ndc
Antidepressant Medication,,00904020160,ndc
Antidepressant Medication,,00904020170,ndc
Antidepressant Medication,,00904020180,ndc
Antidepressant Medication,,00904020261,ndc
Antidepressant Medication,,00904020270,ndc
Antidepressant Medication,,00904020280,ndc
Antidepressant Medication,,00904020360,ndc
Antidepressant Medication,,00904020361,ndc
Antidepressant Medication,,00904020370,ndc
Antidepressant Medication,,00904020460,ndc
Antidepressant Medication,,00904020461,ndc
Antidepressant Medication,,00904020470,ndc
Antidepressant Medication,,00904020560,ndc
Antidepressant Medication,,00904020561,ndc
Antidepressant Medication,,00904020570,ndc
Antidepressant Medication,,00904092560,ndc
Antidepressant Medication,,00904092561,ndc
Antidepressant Medication,,00904092570,ndc
Antidepressant Medication,,00904092580,ndc
Antidepressant Medication,,00904092760,ndc
Antidepressant Medication,,00904092761,ndc
Antidepressant Medication,,00904092770,ndc
Antidepressant Medication,,00904092780,ndc
Antidepressant Medication,,00904092960,ndc
Antidepressant Medication,,00904092961,ndc
Antidepressant Medication,,00904092970,ndc
Antidepressant Medication,,00904092980,ndc
Antidepressant Medication,,00904116961,ndc
Antidepressant Medication,,00904126061,ndc
Antidepressant Medication,,00904126080,ndc
Antidepressant Medication,,00904126160,ndc
Antidepressant Medication,,00904126161,ndc
Antidepressant Medication,,00904126180,ndc
Antidepressant Medication,,00904126260,ndc
Antidepressant Medication,,00904126261,ndc
Antidepressant Medication,,00904126280,ndc
Antidepressant Medication,,00904126360,ndc
Antidepressant Medication,,00904126361,ndc
Antidepressant Medication,,00904126460,ndc
Antidepressant Medication,,00615654931,ndc
Antidepressant Medication,,00839737606,ndc
Antidepressant Medication,,00839725112,ndc
Antidepressant Medication,,00894501401,ndc
Antidepressant Medication,,00894734001,ndc
Antidepressant Medication,,00904020260,ndc
Antidepressant Medication,,00904126461,ndc
Antidepressant Medication,,00904126560,ndc
Antidepressant Medication,,00904157040,ndc
Antidepressant Medication,,00904157061,ndc
Antidepressant Medication,,00904157080,ndc
Antidepressant Medication,,00904157140,ndc
Antidepressant Medication,,00904157160,ndc
Antidepressant Medication,,00904157161,ndc
Antidepressant Medication,,00904157260,ndc
Antidepressant Medication,,00904157261,ndc
Antidepressant Medication,,00904157360,ndc
Antidepressant Medication,,00904157361,ndc
Antidepressant Medication,,00904157461,ndc
Antidepressant Medication,,00904158160,ndc
Antidepressant Medication,,00904158161,ndc
Antidepressant Medication,,00904158180,ndc
Antidepressant Medication,,00904158261,ndc
Antidepressant Medication,,00904158280,ndc
Antidepressant Medication,,00904158361,ndc
Antidepressant Medication,,00904170140,ndc
Antidepressant Medication,,00904182040,ndc
Antidepressant Medication,,00904182060,ndc
Antidepressant Medication,,00904182061,ndc
Antidepressant Medication,,00904182560,ndc
Antidepressant Medication,,00904182561,ndc
Antidepressant Medication,,00904184040,ndc
Antidepressant Medication,,00904184060,ndc
Antidepressant Medication,,00904184540,ndc
Antidepressant Medication,,00904184560,ndc
Antidepressant Medication,,00904184561,ndc
Antidepressant Medication,,00904185060,ndc
Antidepressant Medication,,00904185061,ndc
Antidepressant Medication,,00904332260,ndc
Antidepressant Medication,,00904332361,ndc
Antidepressant Medication,,00904332460,ndc
Antidepressant Medication,,00904332560,ndc
Antidepressant Medication,,00904339270,ndc
Antidepressant Medication,,00904375061,ndc
Antidepressant Medication,,00904375161,ndc
Antidepressant Medication,,00904399040,ndc
Antidepressant Medication,,00904399060,ndc
Antidepressant Medication,,00904399061,ndc
Antidepressant Medication,,00904399160,ndc
Antidepressant Medication,,00904399161,ndc
Antidepressant Medication,,00904399260,ndc
Antidepressant Medication,,00904399460,ndc
Antidepressant Medication,,00904399461,ndc
Antidepressant Medication,,00904399560,ndc
Antidepressant Medication,,00904399561,ndc
Antidepressant Medication,,00904399660,ndc
Antidepressant Medication,,00904399661,ndc
Antidepressant Medication,,00904399746,ndc
Antidepressant Medication,,00904399761,ndc
Antidepressant Medication,,00904502960,ndc
Antidepressant Medication,,00904503060,ndc
Antidepressant Medication,,00904503260,ndc
Antidepressant Medication,,00904520640,ndc
Antidepressant Medication,,00904520652,ndc
Antidepressant Medication,,00904521960,ndc
Antidepressant Medication,,00904521980,ndc
Antidepressant Medication,,00904522040,ndc
Antidepressant Medication,,00904522060,ndc
Antidepressant Medication,,00904522160,ndc
Antidepressant Medication,,00904526640,ndc
Antidepressant Medication,,00904526652,ndc
Antidepressant Medication,,00904526660,ndc
Antidepressant Medication,,00904555552,ndc
Antidepressant Medication,,00904567661,ndc
Antidepressant Medication,,00904567761,ndc
Antidepressant Medication,,00904567861,ndc
Antidepressant Medication,,00904578501,ndc
Antidepressant Medication,,00904578561,ndc
Antidepressant Medication,,00904586661,ndc
Antidepressant Medication,,00904586761,ndc
Antidepressant Medication,,00904586861,ndc
Antidepressant Medication,,00904591361,ndc
Antidepressant Medication,,00904591461,ndc
Antidepressant Medication,,00904608461,ndc
Antidepressant Medication,,00904608561,ndc
Antidepressant Medication,,00904608661,ndc
Antidepressant Medication,,00904608761,ndc
Antidepressant Medication,,00904608861,ndc
Antidepressant Medication,,00904608961,ndc
Antidepressant Medication,,00904609361,ndc
Antidepressant Medication,,00904610961,ndc
Antidepressant Medication,,00904611061,ndc
Antidepressant Medication,,00904611161,ndc
Antidepressant Medication,,00904611261,ndc
Antidepressant Medication,,00904612961,ndc
Antidepressant Medication,,00904624661,ndc
Antidepressant Medication,,00904624761,ndc
Antidepressant Medication,,00904624861,ndc
Antidepressant Medication,,00904631461,ndc
Antidepressant Medication,,00904631561,ndc
Antidepressant Medication,,00904633161,ndc
Antidepressant Medication,,00904633261,ndc
Antidepressant Medication,,00904633361,ndc
Antidepressant Medication,,00904636661,ndc
Antidepressant Medication,,00904636761,ndc
Antidepressant Medication,,00904636861,ndc
Antidepressant Medication,,00904642661,ndc
Antidepressant Medication,,00904642761,ndc
Antidepressant Medication,,00904645204,ndc
Antidepressant Medication,,00904645261,ndc
Antidepressant Medication,,00904645361,ndc
Antidepressant Medication,,00904646861,ndc
Antidepressant Medication,,00904646961,ndc
Antidepressant Medication,,00904647061,ndc
Antidepressant Medication,,00904655461,ndc
Antidepressant Medication,,00904655561,ndc
Antidepressant Medication,,00904658561,ndc
Antidepressant Medication,,00904663561,ndc
Antidepressant Medication,,00904663661,ndc
Antidepressant Medication,,00904686861,ndc
Antidepressant Medication,,00904686961,ndc
Antidepressant Medication,,00904692461,ndc
Antidepressant Medication,,00904692561,ndc
Antidepressant Medication,,00904692661,ndc
Antidepressant Medication,,00904697061,ndc
Antidepressant Medication,,00904697161,ndc
Antidepressant Medication,,00904697261,ndc
Antidepressant Medication,,00904697361,ndc
Antidepressant Medication,,00904703807,ndc
Antidepressant Medication,,00904703907,ndc
Antidepressant Medication,,00904704304,ndc
Antidepressant Medication,,00904704361,ndc
Antidepressant Medication,,00904704461,ndc
Antidepressant Medication,,00904704561,ndc
Antidepressant Medication,,00904705261,ndc
Antidepressant Medication,,00904705361,ndc
Antidepressant Medication,,00904705561,ndc
Antidepressant Medication,,00904707661,ndc
Antidepressant Medication,,00904708404,ndc
Antidepressant Medication,,00904708461,ndc
Antidepressant Medication,,00904718461,ndc
Antidepressant Medication,,00904718561,ndc
Antidepressant Medication,,00904719541,ndc
Antidepressant Medication,,00904721261,ndc
Antidepressant Medication,,00904721461,ndc
Antidepressant Medication,,00904734661,ndc
Antidepressant Medication,,00904763661,ndc
Antidepressant Medication,,00904763761,ndc
Antidepressant Medication,,00904763861,ndc
Antidepressant Medication,,00904773960,ndc
Antidepressant Medication,,00904774060,ndc
Antidepressant Medication,,00904774160,ndc
Antidepressant Medication,,00904774260,ndc
Antidepressant Medication,,00904778760,ndc
Antidepressant Medication,,00904778860,ndc
Antidepressant Medication,,00904778960,ndc
Antidepressant Medication,,00904779660,ndc
Antidepressant Medication,,00904779760,ndc
Antidepressant Medication,,00904779860,ndc
Antidepressant Medication,,00904794060,ndc
Antidepressant Medication,,00904794260,ndc
Antidepressant Medication,,00948524901,ndc
Antidepressant Medication,,00948531301,ndc
Antidepressant Medication,,00948531310,ndc
Antidepressant Medication,,00948531501,ndc
Antidepressant Medication,,00955103010,ndc
Antidepressant Medication,,00955103110,ndc
Antidepressant Medication,,00955103210,ndc
Antidepressant Medication,,00955103310,ndc
Antidepressant Medication,,00955103410,ndc
Antidepressant Medication,,00955103505,ndc
Antidepressant Medication,,05165506224,ndc
Antidepressant Medication,,05165506284,ndc
Antidepressant Medication,,10009000101,ndc
Antidepressant Medication,,10009000201,ndc
Antidepressant Medication,,10009000301,ndc
Antidepressant Medication,,10009004601,ndc
Antidepressant Medication,,10009004701,ndc
Antidepressant Medication,,10009020931,ndc
Antidepressant Medication,,10009021301,ndc
Antidepressant Medication,,10009021501,ndc
Antidepressant Medication,,10009021601,ndc
Antidepressant Medication,,10009021701,ndc
Antidepressant Medication,,10009022031,ndc
Antidepressant Medication,,10009022131,ndc
Antidepressant Medication,,10009022219,ndc
Antidepressant Medication,,10135069461,ndc
Antidepressant Medication,,10135069801,ndc
Antidepressant Medication,,10135069901,ndc
Antidepressant Medication,,10135070001,ndc
Antidepressant Medication,,10135070305,ndc
Antidepressant Medication,,10135070330,ndc
Antidepressant Medication,,10135070405,ndc
Antidepressant Medication,,10135070430,ndc
Antidepressant Medication,,10135070490,ndc
Antidepressant Medication,,10135073760,ndc
Antidepressant Medication,,10135073901,ndc
Antidepressant Medication,,10267505904,ndc
Antidepressant Medication,,10267505909,ndc
Antidepressant Medication,,10267506004,ndc
Antidepressant Medication,,10267506009,ndc
Antidepressant Medication,,10267506104,ndc
Antidepressant Medication,,10267506109,ndc
Antidepressant Medication,,10267506209,ndc
Antidepressant Medication,,10267506304,ndc
Antidepressant Medication,,10370010100,ndc
Antidepressant Medication,,10370010103,ndc
Antidepressant Medication,,10370010106,ndc
Antidepressant Medication,,10370010109,ndc
Antidepressant Medication,,10370010203,ndc
Antidepressant Medication,,10370010206,ndc
Antidepressant Medication,,10370010209,ndc
Antidepressant Medication,,10370015900,ndc
Antidepressant Medication,,10370015906,ndc
Antidepressant Medication,,10370016000,ndc
Antidepressant Medication,,10370016006,ndc
Antidepressant Medication,,10370016010,ndc
Antidepressant Medication,,10370016100,ndc
Antidepressant Medication,,10370016106,ndc
Antidepressant Medication,,10370017503,ndc
Antidepressant Medication,,10370017510,ndc
Antidepressant Medication,,10370017511,ndc
Antidepressant Medication,,10370017603,ndc
Antidepressant Medication,,10370017611,ndc
Antidepressant Medication,,10370017628,ndc
Antidepressant Medication,,10370020406,ndc
Antidepressant Medication,,10465001501,ndc
Antidepressant Medication,,10465001505,ndc
Antidepressant Medication,,10465002305,ndc
Antidepressant Medication,,10465004505,ndc
Antidepressant Medication,,10465035025,ndc
Antidepressant Medication,,10465036025,ndc
Antidepressant Medication,,10465071501,ndc
Antidepressant Medication,,10465094601,ndc
Antidepressant Medication,,10544000690,ndc
Antidepressant Medication,,10544006530,ndc
Antidepressant Medication,,10544006590,ndc
Antidepressant Medication,,10544010930,ndc
Antidepressant Medication,,10544011030,ndc
Antidepressant Medication,,10544011060,ndc
Antidepressant Medication,,10544011090,ndc
Antidepressant Medication,,10544014930,ndc
Antidepressant Medication,,10544015030,ndc
Antidepressant Medication,,10544015230,ndc
Antidepressant Medication,,10544015290,ndc
Antidepressant Medication,,10544015630,ndc
Antidepressant Medication,,10544015690,ndc
Antidepressant Medication,,10544015730,ndc
Antidepressant Medication,,10544015790,ndc
Antidepressant Medication,,10544016030,ndc
Antidepressant Medication,,10544017930,ndc
Antidepressant Medication,,10544018030,ndc
Antidepressant Medication,,10544018130,ndc
Antidepressant Medication,,10544018230,ndc
Antidepressant Medication,,10544018260,ndc
Antidepressant Medication,,10544018290,ndc
Antidepressant Medication,,10544022430,ndc
Antidepressant Medication,,10544023030,ndc
Antidepressant Medication,,10544032930,ndc
Antidepressant Medication,,10544033630,ndc
Antidepressant Medication,,10544034630,ndc
Antidepressant Medication,,10544034660,ndc
Antidepressant Medication,,10544039930,ndc
Antidepressant Medication,,10544040530,ndc
Antidepressant Medication,,10544043330,ndc
Antidepressant Medication,,10544053230,ndc
Antidepressant Medication,,10544053290,ndc
Antidepressant Medication,,10544053390,ndc
Antidepressant Medication,,10544053430,ndc
Antidepressant Medication,,10544054330,ndc
Antidepressant Medication,,10544056760,ndc
Antidepressant Medication,,10544056790,ndc
Antidepressant Medication,,10544058290,ndc
Antidepressant Medication,,10544058390,ndc
Antidepressant Medication,,10544080930,ndc
Antidepressant Medication,,10544086730,ndc
Antidepressant Medication,,10544096930,ndc
Antidepressant Medication,,10647013610,ndc
Antidepressant Medication,,10647035702,ndc
Antidepressant Medication,,10647999402,ndc
Antidepressant Medication,,10647999902,ndc
Antidepressant Medication,,10768706003,ndc
Antidepressant Medication,,10768719103,ndc
Antidepressant Medication,,10768761601,ndc
Antidepressant Medication,,10768761603,ndc
Antidepressant Medication,,11146097410,ndc
Antidepressant Medication,,11146097610,ndc
Antidepressant Medication,,11146097710,ndc
Antidepressant Medication,,11722043398,ndc
Antidepressant Medication,,11722043498,ndc
Antidepressant Medication,,11722044198,ndc
Antidepressant Medication,,11722075599,ndc
Antidepressant Medication,,11722075699,ndc
Antidepressant Medication,,11722075799,ndc
Antidepressant Medication,,11722093099,ndc
Antidepressant Medication,,11722093199,ndc
Antidepressant Medication,,11722093299,ndc
Antidepressant Medication,,11726049501,ndc
Antidepressant Medication,,11819009715,ndc
Antidepressant Medication,,11819009730,ndc
Antidepressant Medication,,11819009760,ndc
Antidepressant Medication,,11819009790,ndc
Antidepressant Medication,,11819010130,ndc
Antidepressant Medication,,11819010330,ndc
Antidepressant Medication,,11819010360,ndc
Antidepressant Medication,,11819010390,ndc
Antidepressant Medication,,11819010430,ndc
Antidepressant Medication,,11819012930,ndc
Antidepressant Medication,,11822510801,ndc
Antidepressant Medication,,11822515101,ndc
Antidepressant Medication,,11822515201,ndc
Antidepressant Medication,,11845016303,ndc
Antidepressant Medication,,11845016403,ndc
Antidepressant Medication,,11845016501,ndc
Antidepressant Medication,,11845016603,ndc
Antidepressant Medication,,11845030801,ndc
Antidepressant Medication,,11845034601,ndc
Antidepressant Medication,,11845034604,ndc
Antidepressant Medication,,11845034801,ndc
Antidepressant Medication,,11845034804,ndc
Antidepressant Medication,,11845034901,ndc
Antidepressant Medication,,11845037903,ndc
Antidepressant Medication,,11845039501,ndc
Antidepressant Medication,,11845039601,ndc
Antidepressant Medication,,11845039708,ndc
Antidepressant Medication,,12071030001,ndc
Antidepressant Medication,,12071030110,ndc
Antidepressant Medication,,12071030201,ndc
Antidepressant Medication,,12071030210,ndc
Antidepressant Medication,,12071035301,ndc
Antidepressant Medication,,12280007400,ndc
Antidepressant Medication,,12280016560,ndc
Antidepressant Medication,,12280016900,ndc
Antidepressant Medication,,12280016930,ndc
Antidepressant Medication,,12280021100,ndc
Antidepressant Medication,,12280033130,ndc
Antidepressant Medication,,12280033230,ndc
Antidepressant Medication,,12505003119,ndc
Antidepressant Medication,,12535024510,ndc
Antidepressant Medication,,12634002301,ndc
Antidepressant Medication,,12634002309,ndc
Antidepressant Medication,,12634002340,ndc
Antidepressant Medication,,12634002350,ndc
Antidepressant Medication,,12634002354,ndc
Antidepressant Medication,,12634002357,ndc
Antidepressant Medication,,12634002359,ndc
Antidepressant Medication,,12634002361,ndc
Antidepressant Medication,,12634002363,ndc
Antidepressant Medication,,12634002366,ndc
Antidepressant Medication,,12634002367,ndc
Antidepressant Medication,,12634002369,ndc
Antidepressant Medication,,12634002371,ndc
Antidepressant Medication,,12634002379,ndc
Antidepressant Medication,,12634002382,ndc
Antidepressant Medication,,12634002385,ndc
Antidepressant Medication,,12634002394,ndc
Antidepressant Medication,,12634002395,ndc
Antidepressant Medication,,12634002700,ndc
Antidepressant Medication,,00904707561,ndc
Antidepressant Medication,,00904719594,ndc
Antidepressant Medication,,10370010250,ndc
Antidepressant Medication,,10370017675,ndc
Antidepressant Medication,,10544018190,ndc
Antidepressant Medication,,10544025030,ndc
Antidepressant Medication,,11146092010,ndc
Antidepressant Medication,,12280016515,ndc
Antidepressant Medication,,12634002374,ndc
Antidepressant Medication,,12634002380,ndc
Antidepressant Medication,,10544017990,ndc
Antidepressant Medication,,12634002709,ndc
Antidepressant Medication,,12634002740,ndc
Antidepressant Medication,,12634002742,ndc
Antidepressant Medication,,12634002750,ndc
Antidepressant Medication,,12634002752,ndc
Antidepressant Medication,,12634002754,ndc
Antidepressant Medication,,12634002757,ndc
Antidepressant Medication,,12634002759,ndc
Antidepressant Medication,,12634002760,ndc
Antidepressant Medication,,12634002761,ndc
Antidepressant Medication,,12634002763,ndc
Antidepressant Medication,,12634002766,ndc
Antidepressant Medication,,12634002767,ndc
Antidepressant Medication,,12634002769,ndc
Antidepressant Medication,,12634002771,ndc
Antidepressant Medication,,12634002774,ndc
Antidepressant Medication,,12634002778,ndc
Antidepressant Medication,,12634002779,ndc
Antidepressant Medication,,12634002780,ndc
Antidepressant Medication,,12634002782,ndc
Antidepressant Medication,,12634002785,ndc
Antidepressant Medication,,12634002794,ndc
Antidepressant Medication,,12634002795,ndc
Antidepressant Medication,,12634002796,ndc
Antidepressant Medication,,12634019300,ndc
Antidepressant Medication,,12634019301,ndc
Antidepressant Medication,,12634019312,ndc
Antidepressant Medication,,12634019318,ndc
Antidepressant Medication,,12634019342,ndc
Antidepressant Medication,,12634019350,ndc
Antidepressant Medication,,12634019352,ndc
Antidepressant Medication,,12634019354,ndc
Antidepressant Medication,,12634019359,ndc
Antidepressant Medication,,12634019360,ndc
Antidepressant Medication,,12634019361,ndc
Antidepressant Medication,,12634019363,ndc
Antidepressant Medication,,12634019366,ndc
Antidepressant Medication,,12634019367,ndc
Antidepressant Medication,,12634019369,ndc
Antidepressant Medication,,12634019371,ndc
Antidepressant Medication,,12634019374,ndc
Antidepressant Medication,,12634019378,ndc
Antidepressant Medication,,12634019379,ndc
Antidepressant Medication,,12634019381,ndc
Antidepressant Medication,,12634019382,ndc
Antidepressant Medication,,12634019384,ndc
Antidepressant Medication,,12634019385,ndc
Antidepressant Medication,,12634019390,ndc
Antidepressant Medication,,12634019391,ndc
Antidepressant Medication,,12634019392,ndc
Antidepressant Medication,,12634019393,ndc
Antidepressant Medication,,12634019395,ndc
Antidepressant Medication,,12634019396,ndc
Antidepressant Medication,,12634019397,ndc
Antidepressant Medication,,12634019398,ndc
Antidepressant Medication,,12634024801,ndc
Antidepressant Medication,,12634024871,ndc
Antidepressant Medication,,12634040171,ndc
Antidepressant Medication,,12634062900,ndc
Antidepressant Medication,,12634062901,ndc
Antidepressant Medication,,12634062909,ndc
Antidepressant Medication,,12634062940,ndc
Antidepressant Medication,,12634062942,ndc
Antidepressant Medication,,12634062957,ndc
Antidepressant Medication,,12634062959,ndc
Antidepressant Medication,,12634062961,ndc
Antidepressant Medication,,12634062963,ndc
Antidepressant Medication,,12634062967,ndc
Antidepressant Medication,,12634062974,ndc
Antidepressant Medication,,12634062978,ndc
Antidepressant Medication,,12634062979,ndc
